title,taxon,sample_start_date,sample_start_time,sample_end_date,sample_end_time,value,sample_location_info,sample_info,sample_name,sample_sex,location_description,location_environment,study_lat_DD,study_long_DD,spatial_accuracy,location_extent,geo_datum,species_id_method,study_design,sampling_strategy,sampling_method,sampling_protocol,measurement_unit,study_collection_area,value_transform
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-07,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-07,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-07,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-07,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-07,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-30,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-30,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-30,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-30,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-30,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-30,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-30,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-23,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-23,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-23,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-23,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-23,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-23,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-23,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-23,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-16,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-16,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-16,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-16,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-16,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-16,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-16,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-09,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-09,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-09,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-09,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-09,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-09,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-09,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-09,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-02,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-02,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-02,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-02,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-02,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-02,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-09-02,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-26,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-26,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-26,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-26,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-26,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-26,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-26,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-19,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-19,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-19,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-19,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-19,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-19,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-19,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-12,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-12,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-12,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-12,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-12,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-12,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-12,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-12,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-12,,1,Dekalb,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-05,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-05,,1,Urbana,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-05,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-05,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-05,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-05,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-05,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-05,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-05,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-08-05,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-29,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-29,,1,Urbana,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-29,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-29,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-29,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-29,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-29,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-29,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-29,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-29,,1,Metamora,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-29,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-29,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-29,,1,Dekalb,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,Urbana,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,Metamora,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-22,,1,Dekalb,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-15,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-15,,1,Urbana,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-15,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-15,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-15,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-15,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-15,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-15,,1,Metamora,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-15,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-15,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-15,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-15,,1,Dekalb,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-08,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-08,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-08,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-08,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-08,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-08,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-08,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-08,,1,Metamora,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-08,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-08,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-01,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-01,,1,Urbana,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-01,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-01,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-01,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-01,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-01,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-01,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-01,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-07-01,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,Urbana,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
